Date_time,target,x1,x2,x3,x4,x5,x6,x7,x8,x9
2016/6/14 10:00,22.59816933,33.72385406,1.706666708,12.92333317,449.3384705,3,967.0999756,566.0540771,42.26791382,34.7681694
2016/6/14 10:30,25.27024078,37.70605087,1.799999952,14.52666664,511.3766174,3.700000048,966.9000244,643.4259644,46.88053513,45.42420959
2016/6/14 11:00,28.34165382,42.18564606,2.279999971,15.52666664,583.2749634,4.199999809,966.7000122,727.6110229,48.832798,50.59761047
2016/6/14 11:30,29.17676544,43.42692566,2.456666708,16.78999901,614.6546631,4,966.4000244,759.8517456,52.45581055,53.02317429
2016/6/14 12:00,31.53238869,46.92240906,2.25333333,17.26666641,648.789978,3.599999905,965.8266602,794.8411865,52.9796524,52.42590714
2016/6/14 12:30,30.46541786,45.36496735,1.056666613,18.20666695,666.739624,2.599999905,965.4000244,821.8069458,54.50019073,55.77453995
2016/6/14 13:00,31.66703606,47.13794327,1.580000043,18.55999947,670.9920654,2.799999952,964.8133545,834.9361572,54.94148254,55.3752861
2016/6/14 13:30,30.20778465,44.99683762,1.403333306,19.44000053,629.1727905,3.200000048,964.4266968,793.9066162,55.04675293,57.30858994
2016/6/14 14:00,28.59637451,42.62944031,1.580000043,19.46666718,617.5278931,4.099999905,963.8933716,796.6329346,52.42208481,55.60943222
2016/6/14 14:30,26.15615654,39.03923035,1.436666727,20.36333275,552.1486206,3,963.3266602,716.9417725,53.61100388,56.24562073
2016/6/14 15:00,24.2014637,36.06751251,0.633333325,20.37333298,502.7127075,2,963,667.1685791,52.28708267,54.72208405
2016/6/14 15:30,22.28351593,33.22095871,1.773333311,20.88999939,457.8978577,3.099999905,962.7999878,627.6247559,50.19492722,52.85196304
2016/6/14 16:00,19.04986954,28.46873665,1.5,21.04000092,388.4033203,2.900000095,962.7999878,551.0307617,47.22657394,49.89623642
2016/6/14 16:30,14.16217422,21.12495995,1.299999952,21.17000008,262.721283,2.900000095,962.6900024,397.203064,44.07184982,45.77794647
2016/6/14 17:00,5.181823254,7.783994198,0.946666658,20.76666641,107.2615738,1.700000048,962.5499878,172.7948608,41.23638535,42.40934372
2016/6/14 17:30,1.482937574,2.341587782,1.463333368,20.04999924,35.41452789,2.900000095,962.7000122,54.91504288,38.06166458,38.91983795
2016/6/14 18:00,0.124516949,0.740023792,0.833333313,18.51000023,3.351421118,1.600000024,962.8900146,6.748496056,35.62953949,35.95894241
2016/6/14 18:30,-0.02277375,0.268742114,0.716666698,17.07999992,-4.951621056,1.100000024,963.1366577,-4.578789234,34.3463974,34.49796295
2016/6/14 19:00,-0.022593547,0.268211275,0.956666648,16.15333366,-4.285833359,1.5,963.5,-3.959914923,33.93156815,33.97894669
2016/6/14 19:30,-0.022530075,0.267218977,1.063333392,15.4333334,-4.214443684,1.799999952,963.5999756,-3.86733222,33.52698135,33.57469559
2016/6/14 20:00,-0.022699801,0.267735422,0.816666663,14.51000023,-4.462831497,1.399999976,963.9000244,-4.117209435,32.81947708,33.21191406
2016/6/14 20:30,-0.022648992,0.267526925,0.523333311,13.22333336,-4.444037914,1,964.1400146,-4.116215706,32.36066437,32.57421112
2016/6/14 21:00,-0.022601109,0.267314941,0.430000007,11.94333267,-4.799510002,0.699999988,964.3900146,-4.601863861,32.2086525,32.25086594
2016/6/14 21:30,-0.022561433,0.267410249,0.833333313,11.80666637,-3.269929409,1.299999952,964.5799561,-3.148893118,32.17493439,32.1903038
2016/6/14 22:00,-0.022605132,0.26753372,1.013333321,11.36666679,-3.549553871,1.600000024,964.7000122,-3.391163826,32.06635666,32.09186935
2016/6/14 22:30,-0.022571946,0.268546015,1.553333282,11,-3.006115675,2.099999905,964.6633301,-2.843046427,32.23941803,32.18884659
2016/6/14 23:00,-0.022392767,0.269604206,1.546666622,10.60333347,-3.209059238,2.200000048,964.5999756,-2.94380331,32.36045456,32.31332016
2016/6/14 23:30,-0.022304216,0.270986289,1.606666684,10.5,-3.010028362,2.099999905,964.7000122,-2.836830616,32.33996201,32.30427933
2016/6/15 0:00,-0.022354139,0.270223111,1.613333344,9.613333702,-3.257036924,2.099999905,964.5999756,-2.969347239,32.26110077,32.2274971
2016/6/15 0:30,-0.022448851,0.271413058,1.703333378,9.600000381,-2.600196838,2.400000095,964.5999756,-2.443850756,32.23011398,32.20076752
2016/6/15 1:00,-0.022538723,0.270901322,1.386666656,8.909999847,-3.075356483,1.899999976,964.5999756,-2.847445726,32.15012741,32.13483047
2016/6/15 1:30,-0.021311484,0.270715594,0.766666651,8.243333817,-3.265311241,1.299999952,964.4733276,-3.01631999,31.84662437,31.87189484
2016/6/15 2:00,-0.022497335,0.271782279,1.396666646,7.909999847,-2.645127773,3,964.4933472,-2.514550686,31.88754845,31.88145256
2016/6/15 2:30,-0.022503188,0.271431774,1.809999943,7.5,-2.520244598,2.700000048,964.5,-2.300747395,31.97965431,31.94579506
2016/6/15 3:00,-0.022608718,0.271737248,1.470000029,7.323333263,-2.779888868,2.599999905,964.2000122,-2.540179729,31.90580177,31.87278557
2016/6/15 3:30,-0.022723502,0.271501958,0.526666701,6.616666794,-3.705834389,0.899999976,964.0999756,-3.535714388,31.61502838,31.61797523
2016/6/15 4:00,-0.02265539,0.271414489,0.49333334,5.543333054,-3.630404234,0.899999976,964.1066284,-3.487095594,31.40159798,31.39539528
2016/6/15 4:30,-0.022616392,0.271163702,0.620000005,5.133333206,-2.792043924,1.200000048,964.2833252,-2.825279236,31.19258308,31.21723557
2016/6/15 5:00,-0.022785926,0.270390987,1.463333368,5.816666603,-2.365888119,2.299999952,964.0599976,-2.27069068,31.48607826,31.43763351
2016/6/15 5:30,-0.022863241,0.270033211,1.730000019,5.699999809,-2.650291204,2.400000095,963.7999878,-2.472715378,31.57672501,31.51376343
2016/6/15 6:00,-0.022890931,0.269783914,0.863333344,4.903333664,-3.710709095,1.700000048,964.0100098,-3.609650135,31.27157784,31.26918793
2016/6/15 6:30,-0.022946088,0.268992722,0.660000026,5.163333416,-3.239494324,1.5,963.8866577,-3.134928942,31.32419395,31.30480576
2016/6/15 7:00,-0.023011731,0.268545896,0.633333325,5.079999924,-2.983121157,1.299999952,964.0966187,-2.826073885,31.33737564,31.30282974
2016/6/15 7:30,-0.018797584,0.308796585,0.699999988,4.356666565,0.916612923,1.399999976,964.2666626,1.181012392,31.19909477,31.1770153
2016/6/15 8:00,0.845480323,1.451582193,0.699999988,3.799999952,24.7844677,1.600000024,964.4466553,36.85782623,31.30223083,31.19652939
2016/6/15 8:30,7.747818947,11.62493896,0.900000036,5.876666546,150.5193481,1.899999976,964.9799805,214.0052795,32.98116302,31.84455299
2016/6/15 9:00,13.32770061,19.94863701,1.206666708,8.119999886,253.8669128,2.299999952,965.1799927,336.4752808,36.05901718,32.25972748
2016/6/15 9:30,17.23687935,25.74709511,1.470000029,11.98999977,337.3508606,3.5,964.9866943,432.9038696,35.22397232,33.64631653
2016/6/15 10:00,22.12879944,33.00781631,1.330000043,13.64333344,444.3244019,2.599999905,965.0733032,559.34552,42.53432846,34.77548981
2016/6/15 10:30,25.64216805,38.21999359,1.74333334,15.56333351,528.5576172,3.299999952,965.0999756,651.8294678,47.84748077,46.29662323
2016/6/15 11:00,22.67977333,33.84991455,0.856666684,16.61999893,475.4171753,1.700000048,965,581.758728,48.88346481,51.0079155
2016/6/15 11:30,25.5195961,38.02484894,1.789999962,17.20000076,535.5540771,3.200000048,964.7566528,651.2958374,47.51950073,49.51723099
2016/6/15 12:00,25.84838867,38.54117584,1.066666722,17.96999931,562.8036499,2.5,964.2799683,700.206543,53.41030121,53.84822845
2016/6/15 12:30,31.6332016,47.16093826,0.553333342,18.73666573,679.4140625,1.399999976,964.0100098,855.6273804,58.06393814,58.166008
2016/6/15 13:00,31.62306976,47.12218475,1.283333302,19.97999954,685.5350952,3.299999952,963.2433472,866.6940918,56.9640274,60.15675735
2016/6/15 13:30,30.3374939,45.24855804,1.200000048,20.38333321,661.5947266,3.200000048,962.5999756,840.135437,55.5331459,59.52859879
2016/6/15 14:00,29.8380909,44.44224548,1.029999971,20.7033329,648.6199341,2.799999952,962.1500244,831.9475098,57.68856049,59.53949356
2016/6/15 14:30,29.32826424,43.69826889,0.926666677,21.20666695,631.8942871,2.299999952,961.8533325,810.000061,56.23957062,59.69667435
2016/6/15 15:00,25.80778694,38.48996735,1.333333373,21.60666656,545.7468262,2.700000048,961.7799683,725.3041992,53.68136215,56.33670807
2016/6/15 15:30,16.40050316,24.51489067,0.99333334,21.90999985,362.2845764,2.400000095,961.7999878,477.930603,49.39243317,52.22185898
2016/6/15 16:00,15.87051678,23.73538208,2.413333416,21.98999977,342.3682251,3.900000095,961.7000122,461.0614319,45.99523926,48.04782486
2016/6/15 16:30,12.67271233,18.97728348,1.786666632,21.5,260.3871765,3.299999952,961.8233032,351.057251,42.25926971,43.56131744
2016/6/15 17:00,4.903392792,7.369443417,0.949999988,21.27999878,112.6717758,1.899999976,961.5,130.2436218,40.1139679,40.75295258
2016/6/15 17:30,5.085273743,7.649655342,1.580000043,21.27666664,101.4177094,3.099999905,961.4899902,185.3977661,40.07563782,41.16827393
2016/6/15 18:00,0.18154484,0.806630015,0.693333328,20.20666695,3.970481873,1.600000024,961.6733398,11.75653744,36.80081177,37.55673981
2016/6/15 18:30,-0.022682616,0.26791662,0.219999999,17.9066658,-6.10558939,0.600000024,961.9033813,-5.92847681,34.52994537,34.96406555
2016/6/15 19:00,-0.022495322,0.267413855,0.856666684,17.01000023,-3.488234758,1.399999976,962.5333252,-3.473358631,34.27884674,34.44791794
2016/6/15 19:30,-0.022371583,0.267494082,0.340000004,16.01000023,-4.427810192,0.800000012,962.7866821,-4.206442833,33.95032501,34.04252625
2016/6/15 20:00,-0.022491682,0.266485006,0.50666666,15.40333271,-2.788964987,0.800000012,962.7999878,-2.727502346,33.85437775,33.97841644
2016/6/15 20:30,-0.02235222,0.267276436,1.036666632,14.93999958,-3.112398148,1.799999952,963.0999756,-2.993841171,34.12539291,34.13120651
2016/6/15 21:00,-0.022341609,0.267103732,1.153333306,15.18999958,-2.969491005,2.200000048,963.083313,-2.917805195,33.97750473,33.972332
2016/6/15 21:30,-0.022303563,0.267004788,0.629999995,14.80000019,-2.735182285,1.100000024,963.2000122,-2.655496836,34.10071564,34.12126541
2016/6/15 22:00,-0.022201909,0.267047107,0.796666682,14.09333324,-2.606739283,1.200000048,963.1133423,-2.567682266,34.01281738,34.05622482
2016/6/15 22:30,-0.022109965,0.268062472,0.556666672,13.81333351,-2.529352665,1.200000048,963,-2.379025698,33.84555435,33.88108826
2016/6/15 23:00,-0.022030316,0.269243956,0.943333328,13.89999962,-2.249247074,1.799999952,962.9033203,-2.168202639,33.75589371,33.82088852
2016/6/15 23:30,-0.022020357,0.269303828,1.086666703,13.60000038,-2.61536622,1.5,962.7999878,-2.455260277,33.62607956,33.65945816
2016/6/16 0:00,-0.022015845,0.270258337,0.550000012,13.5,-2.557221889,1,962.5999756,-2.351551533,33.55638504,33.59423065
2016/6/16 0:30,-0.021939224,0.271061569,0.546666682,12.66333389,-2.835659981,0.899999976,962.4966431,-2.681210995,32.89390182,33.35341644
2016/6/16 1:00,-0.021868678,0.271533549,0.583333313,12.30000019,-2.968208075,1,962.8366699,-2.801693678,32.84518814,33.26766586
2016/6/16 1:30,-0.020879343,0.270169348,0.649999976,11.35000038,-2.847237349,0.800000012,962.5999756,-2.831636667,32.61451721,32.94997406
2016/6/16 2:00,-0.021828344,0.271276921,0.313333333,10.14333344,-3.083085537,0.600000024,962.7999878,-3.006641388,32.39676285,32.64496231
2016/6/16 2:30,-0.021971136,0.271219105,0.533333361,9.693333626,-2.340744734,0.899999976,962.3833618,-2.292772055,32.3218689,32.38408661
2016/6/16 3:00,-0.022084279,0.271305978,1.193333268,9.300000191,-1.905192494,1.899999976,962.5100098,-1.97789979,32.41882706,32.40617371
2016/6/16 3:30,-0.022138305,0.271085978,0.183333337,8.766666412,-2.913206816,0.5,962.1400146,-2.812393665,32.27881622,32.32630539
2016/6/16 4:00,-0.02215487,0.270832509,0.293333352,8.149999619,-2.458700895,0.600000024,962.2200317,-2.408117294,32.23711395,32.26646423
2016/6/16 4:30,-0.022297015,0.270401865,0.463333338,7.730000019,-2.757599831,1.100000024,962.2999878,-2.786934853,32.03953934,32.06437683
2016/6/16 5:00,-0.022350401,0.270292908,0.433333337,7.599999905,-2.815327168,0.800000012,962.4000244,-2.81687808,32.00257874,31.9823761
2016/6/16 5:30,-0.022434572,0.269649655,1.016666651,7.199999809,-2.527684927,1.600000024,962.4933472,-2.482223511,31.99207687,31.96614647
2016/6/16 6:00,-0.022592455,0.269291669,0.183333337,7.156666756,-2.776393175,0.600000024,962.7000122,-2.650898933,31.7951355,31.8129921
2016/6/16 6:30,-0.022670573,0.268407971,0.306666672,6.900000095,-2.95849061,0.800000012,962.5766602,-2.909886599,31.70757484,31.72177696
2016/6/16 7:00,-0.022684107,0.267846733,0.783333361,6.5,-2.268489361,1.399999976,962.9666748,-2.329810858,31.67432404,31.67162323
2016/6/16 7:30,-0.019965293,0.260597467,0.536666691,6.329999924,0.781306565,1.100000024,963.2000122,0.958524168,31.62112617,31.61969757
2016/6/16 8:00,1.742500544,2.655075073,0.460000008,6.466666698,51.54756927,0.800000012,963.206665,78.2971344,31.89787674,31.77732468
2016/6/16 8:30,8.212617874,12.3337183,0.823333323,8.960000038,162.9878845,1.799999952,963.5233154,208.9478455,33.29557037,32.79018402
2016/6/16 9:00,13.4098959,20.13102531,1.899999976,12.43666649,262.7683716,3.5,963.9799805,338.4945374,37.18547058,34.11371994
2016/6/16 9:30,16.8731823,25.20465851,2.099999905,14.21666718,333.9178162,4,964.2999878,425.2779846,36.22442245,35.03919983
2016/6/16 10:00,21.18759727,31.67149353,1.946666718,15.68000031,422.5168762,3.400000095,964.2000122,534.6030884,42.75474548,35.87493896
2016/6/16 10:30,24.24948502,36.12963867,1.74666667,17.53666687,494.8453674,3.200000048,964.1133423,621.4312134,47.584198,46.63156128
2016/6/16 11:00,26.90785599,40.12031937,2.053333282,19.07666779,559.5663452,3.299999952,963.8466797,697.5131226,50.24961853,52.16165924
2016/6/16 11:30,28.85534477,43.00546265,1.580000043,19.84000015,611.1842041,4,963.5266724,759.5481567,54.02350235,55.55426025
2016/6/16 12:00,30.22786522,44.97466278,1.669999957,20.58333397,649.5487061,3.599999905,963.0999756,807.7183838,57.02918243,58.42765045
